,date,province,province_n,type,value
2093,2020/2/18,Shannxi,陕西,confirmed_cases,240
2094,2020/2/18,Shannxi,陕西,cured,79
2095,2020/2/18,Tianjing,天津,confirmed_cases,128
2096,2020/2/18,Tianjing,天津,cured,48
2097,2020/2/18,Taiwan,台湾,confirmed_cases,22
2098,2020/2/18,Taiwan,台湾,cured,2
2099,2020/2/18,Hong.Kong,香港,confirmed_cases,56
2100,2020/2/18,Hong.Kong,香港,cured,0
2101,2020/2/18,Xinjiang,新疆,confirmed_cases,76
2102,2020/2/18,Xinjiang,新疆,cured,14
2103,2020/2/18,Tibet,西藏,confirmed_cases,1
2104,2020/2/18,Tibet,西藏,cured,1
2105,2020/2/18,Yunnan,云南,confirmed_cases,173
2106,2020/2/18,Yunnan,云南,cured,57
2107,2020/2/18,Zhejiang,浙江,confirmed_cases,1173
2108,2020/2/18,Zhejiang,浙江,cured,544
2109,2020/2/19,Anhui,安徽,confirmed_cases,987
2110,2020/2/19,Anhui,安徽,cured,424
2111,2020/2/19,Macao,澳门,confirmed_cases,10
2112,2020/2/19,Macao,澳门,cured,3
2113,2020/2/19,Beijing,北京,confirmed_cases,395
2114,2020/2/19,Beijing,北京,cured,153
2115,2020/2/19,Chongqing,重庆,confirmed_cases,560
2116,2020/2/19,Chongqing,重庆,cured,274
2117,2020/2/19,Guangdong,广东,confirmed_cases,1332
2118,2020/2/19,Guangdong,广东,cured,619
2119,2020/2/19,Gansu,甘肃,confirmed_cases,91
2120,2020/2/19,Gansu,甘肃,cured,65
2121,2020/2/19,Guangxi,广西,confirmed_cases,245
2122,2020/2/19,Guangxi,广西,cured,87
2123,2020/2/19,Guizhou,贵州,confirmed_cases,146
2124,2020/2/19,Guizhou,贵州,cured,71
2125,2020/2/19,Henan,河南,confirmed_cases,1265
2126,2020/2/19,Henan,河南,cured,614
2127,2020/2/19,Hubei,湖北,confirmed_cases,62031
2128,2020/2/19,Hubei,湖北,cured,10337
2129,2020/2/19,Hebei,河北,confirmed_cases,307
2130,2020/2/19,Hebei,河北,cured,152
2131,2020/2/19,Fujian,福建,confirmed_cases,293
2132,2020/2/19,Fujian,福建,cured,112
2133,2020/2/19,Heilongjiang,黑龙江,confirmed_cases,476
2134,2020/2/19,Heilongjiang,黑龙江,cured,132
2135,2020/2/19,Hunan,湖南,confirmed_cases,1010
2136,2020/2/19,Hunan,湖南,cured,578
2137,2020/2/19,Hainan,海南,confirmed_cases,168
2138,2020/2/19,Hainan,海南,cured,84
2139,2020/2/19,Jilin,吉林,confirmed_cases,91
2140,2020/2/19,Jilin,吉林,cured,40
2141,2020/2/19,Jiangsu,江苏,confirmed_cases,631
2142,2020/2/19,Jiangsu,江苏,cured,325
2143,2020/2/19,Jiangxi,江西,confirmed_cases,934
2144,2020/2/19,Jiangxi,江西,cured,432
2145,2020/2/19,Liaoning,辽宁,confirmed_cases,121
2146,2020/2/19,Liaoning,辽宁,cured,58
2147,2020/2/19,Inner.Mongoria,内蒙古,confirmed_cases,75
2148,2020/2/19,Inner.Mongoria,内蒙古,cured,9
2149,2020/2/19,Ningxia,宁夏,confirmed_cases,71
2150,2020/2/19,Ningxia,宁夏,cured,42
2151,2020/2/19,Qinghai,青海,confirmed_cases,18
2152,2020/2/19,Qinghai,青海,cured,16
2153,2020/2/19,Sichuan,四川,confirmed_cases,520
2154,2020/2/19,Sichuan,四川,cured,198
2155,2020/2/19,Shandong,山东,confirmed_cases,546
2156,2020/2/19,Shandong,山东,cured,238
2157,2020/2/19,Shanghai,上海,confirmed_cases,333
2158,2020/2/19,Shanghai,上海,cured,186
2159,2020/2/19,Shanxi,山西,confirmed_cases,131
2160,2020/2/19,Shanxi,山西,cured,68
2161,2020/2/19,Shannxi,陕西,confirmed_cases,242
2162,2020/2/19,Shannxi,陕西,cured,89
2163,2020/2/19,Tianjing,天津,confirmed_cases,130
2164,2020/2/19,Tianjing,天津,cured,54
2165,2020/2/19,Taiwan,台湾,confirmed_cases,24
2166,2020/2/19,Taiwan,台湾,cured,2
2167,2020/2/19,Hong.Kong,香港,confirmed_cases,56
2168,2020/2/19,Hong.Kong,香港,cured,0
2169,2020/2/19,Xinjiang,新疆,confirmed_cases,76
2170,2020/2/19,Xinjiang,新疆,cured,20
2171,2020/2/19,Tibet,西藏,confirmed_cases,1
2172,2020/2/19,Tibet,西藏,cured,1
2173,2020/2/19,Yunnan,云南,confirmed_cases,173
2174,2020/2/19,Yunnan,云南,cured,60
2175,2020/2/19,Zhejiang,浙江,confirmed_cases,1175
2176,2020/2/19,Zhejiang,浙江,cured,609
2177,2020/2/20,Anhui,安徽,confirmed_cases,988
2178,2020/2/20,Anhui,安徽,cured,500
2179,2020/2/20,Macao,澳门,confirmed_cases,10
2180,2020/2/20,Macao,澳门,cured,3
2181,2020/2/20,Beijing,北京,confirmed_cases,396
2182,2020/2/20,Beijing,北京,cured,169
2183,2020/2/20,Chongqing,重庆,confirmed_cases,567
2184,2020/2/20,Chongqing,重庆,cured,299
2185,2020/2/20,Guangdong,广东,confirmed_cases,1333
2186,2020/2/20,Guangdong,广东,cured,664
2187,2020/2/20,Gansu,甘肃,confirmed_cases,91
2188,2020/2/20,Gansu,甘肃,cured,71
2189,2020/2/20,Guangxi,广西,confirmed_cases,246
2190,2020/2/20,Guangxi,广西,cured,95
2191,2020/2/20,Guizhou,贵州,confirmed_cases,146
2192,2020/2/20,Guizhou,贵州,cured,76
2193,2020/2/20,Henan,河南,confirmed_cases,1267
2194,2020/2/20,Henan,河南,cured,717
2195,2020/2/20,Hubei,湖北,confirmed_cases,62662
2196,2020/2/20,Hubei,湖北,cured,11788
2197,2020/2/20,Hebei,河北,confirmed_cases,308
2198,2020/2/20,Hebei,河北,cured,170
2199,2020/2/20,Fujian,福建,confirmed_cases,293
2200,2020/2/20,Fujian,福建,cured,134
2201,2020/2/20,Heilongjiang,黑龙江,confirmed_cases,479
2202,2020/2/20,Heilongjiang,黑龙江,cured,141
2203,2020/2/20,Hunan,湖南,confirmed_cases,1011
2204,2020/2/20,Hunan,湖南,cured,638
2205,2020/2/20,Hainan,海南,confirmed_cases,168
2206,2020/2/20,Hainan,海南,cured,89
2207,2020/2/20,Jilin,吉林,confirmed_cases,91
2208,2020/2/20,Jilin,吉林,cured,44
2209,2020/2/20,Jiangsu,江苏,confirmed_cases,631
2210,2020/2/20,Jiangsu,江苏,cured,352
2211,2020/2/20,Jiangxi,江西,confirmed_cases,934
2212,2020/2/20,Jiangxi,江西,cured,489
2213,2020/2/20,Liaoning,辽宁,confirmed_cases,121
2214,2020/2/20,Liaoning,辽宁,cured,61
2215,2020/2/20,Inner.Mongoria,内蒙古,confirmed_cases,75
2216,2020/2/20,Inner.Mongoria,内蒙古,cured,11
2217,2020/2/20,Ningxia,宁夏,confirmed_cases,71
2218,2020/2/20,Ningxia,宁夏,cured,44
2219,2020/2/20,Qinghai,青海,confirmed_cases,18
2220,2020/2/20,Qinghai,青海,cured,16
2221,2020/2/20,Sichuan,四川,confirmed_cases,525
2222,2020/2/20,Sichuan,四川,cured,222
2223,2020/2/20,Shandong,山东,confirmed_cases,748
2224,2020/2/20,Shandong,山东,cured,748
2225,2020/2/20,Shanghai,上海,confirmed_cases,334
2226,2020/2/20,Shanghai,上海,cured,199
2227,2020/2/20,Shanxi,山西,confirmed_cases,132
2228,2020/2/20,Shanxi,山西,cured,76
2229,2020/2/20,Shannxi,陕西,confirmed_cases,245
2230,2020/2/20,Shannxi,陕西,cured,105
2231,2020/2/20,Tianjing,天津,confirmed_cases,131
2232,2020/2/20,Tianjing,天津,cured,59
2233,2020/2/20,Taiwan,台湾,confirmed_cases,24
2234,2020/2/20,Taiwan,台湾,cured,2
2235,2020/2/20,Hong.Kong,香港,confirmed_cases,56
2236,2020/2/20,Hong.Kong,香港,cured,0
2237,2020/2/20,Xinjiang,新疆,confirmed_cases,76
2238,2020/2/20,Xinjiang,新疆,cured,22
2239,2020/2/20,Tibet,西藏,confirmed_cases,1
2240,2020/2/20,Tibet,西藏,cured,1
2241,2020/2/20,Yunnan,云南,confirmed_cases,174
2242,2020/2/20,Yunnan,云南,cured,79
2243,2020/2/20,Zhejiang,浙江,confirmed_cases,1203
2244,2020/2/20,Zhejiang,浙江,cured,647
2245,2020/2/21,Anhui,安徽,confirmed_cases,989
2246,2020/2/21,Anhui,安徽,cured,567
2247,2020/2/21,Macao,澳门,confirmed_cases,10
2248,2020/2/21,Macao,澳门,cured,3
2249,2020/2/21,Beijing,北京,confirmed_cases,399
2250,2020/2/21,Beijing,北京,cured,178
2251,2020/2/21,Chongqing,重庆,confirmed_cases,572
2252,2020/2/21,Chongqing,重庆,cured,316
2253,2020/2/21,Guangdong,广东,confirmed_cases,1339
2254,2020/2/21,Guangdong,广东,cured,740
2255,2020/2/21,Gansu,甘肃,confirmed_cases,91
2256,2020/2/21,Gansu,甘肃,cured,76
2257,2020/2/21,Guangxi,广西,confirmed_cases,249
2258,2020/2/21,Guangxi,广西,cured,99
2259,2020/2/21,Guizhou,贵州,confirmed_cases,146
2260,2020/2/21,Guizhou,贵州,cured,90
2261,2020/2/21,Henan,河南,confirmed_cases,1270
2262,2020/2/21,Henan,河南,cured,802
2263,2020/2/21,Hubei,湖北,confirmed_cases,63454
2264,2020/2/21,Hubei,湖北,cured,13357
2265,2020/2/21,Hebei,河北,confirmed_cases,309
2266,2020/2/21,Hebei,河北,cured,184
2267,2020/2/21,Fujian,福建,confirmed_cases,293
2268,2020/2/21,Fujian,福建,cured,150
2269,2020/2/21,Heilongjiang,黑龙江,confirmed_cases,479
2270,2020/2/21,Heilongjiang,黑龙江,cured,183
2271,2020/2/21,Hunan,湖南,confirmed_cases,1013
2272,2020/2/21,Hunan,湖南,cured,670
2273,2020/2/21,Hainan,海南,confirmed_cases,168
2274,2020/2/21,Hainan,海南,cured,96
2275,2020/2/21,Jilin,吉林,confirmed_cases,91
2276,2020/2/21,Jilin,吉林,cured,46
2277,2020/2/21,Jiangsu,江苏,confirmed_cases,631
2278,2020/2/21,Jiangsu,江苏,cured,387
2279,2020/2/21,Jiangxi,江西,confirmed_cases,934
2280,2020/2/21,Jiangxi,江西,cured,544
2281,2020/2/21,Liaoning,辽宁,confirmed_cases,121
2282,2020/2/21,Liaoning,辽宁,cured,66
2283,2020/2/21,Inner.Mongoria,内蒙古,confirmed_cases,75
2284,2020/2/21,Inner.Mongoria,内蒙古,cured,16
2285,2020/2/21,Ningxia,宁夏,confirmed_cases,71
2286,2020/2/21,Ningxia,宁夏,cured,48
2287,2020/2/21,Qinghai,青海,confirmed_cases,18
2288,2020/2/21,Qinghai,青海,cured,18
2289,2020/2/21,Sichuan,四川,confirmed_cases,526
2290,2020/2/21,Sichuan,四川,cured,242
2291,2020/2/21,Shandong,山东,confirmed_cases,749
2292,2020/2/21,Shandong,山东,cured,270
2293,2020/2/21,Shanghai,上海,confirmed_cases,334
2294,2020/2/21,Shanghai,上海,cured,211
2295,2020/2/21,Shanxi,山西,confirmed_cases,132
2296,2020/2/21,Shanxi,山西,cured,78
2297,2020/2/21,Shannxi,陕西,confirmed_cases,245
2298,2020/2/21,Shannxi,陕西,cured,117
2299,2020/2/21,Tianjing,天津,confirmed_cases,133
2300,2020/2/21,Tianjing,天津,cured,62
2301,2020/2/21,Taiwan,台湾,confirmed_cases,26
2302,2020/2/21,Taiwan,台湾,cured,2
2303,2020/2/21,Hong.Kong,香港,confirmed_cases,56
2304,2020/2/21,Hong.Kong,香港,cured,0
2305,2020/2/21,Xinjiang,新疆,confirmed_cases,76
2306,2020/2/21,Xinjiang,新疆,cured,24
2307,2020/2/21,Tibet,西藏,confirmed_cases,1
2308,2020/2/21,Tibet,西藏,cured,1
2309,2020/2/21,Yunnan,云南,confirmed_cases,174
2310,2020/2/21,Yunnan,云南,cured,96
2311,2020/2/21,Zhejiang,浙江,confirmed_cases,1205
2312,2020/2/21,Zhejiang,浙江,cured,694
2313,2020/2/22,Anhui,安徽,confirmed_cases,989
2314,2020/2/22,Anhui,安徽,cured,520
2315,2020/2/22,Macao,澳门,confirmed_cases,10
2316,2020/2/22,Macao,澳门,cured,3
2317,2020/2/22,Beijing,北京,confirmed_cases,399
2318,2020/2/22,Beijing,北京,cured,189
2319,2020/2/22,Chongqing,重庆,confirmed_cases,573
2320,2020/2/22,Chongqing,重庆,cured,328
2321,2020/2/22,Guangdong,广东,confirmed_cases,1342
2322,2020/2/22,Guangdong,广东,cured,740
2323,2020/2/22,Gansu,甘肃,confirmed_cases,91
2324,2020/2/22,Gansu,甘肃,cured,76
2325,2020/2/22,Guangxi,广西,confirmed_cases,249
2326,2020/2/22,Guangxi,广西,cured,104
2327,2020/2/22,Guizhou,贵州,confirmed_cases,146
2328,2020/2/22,Guizhou,贵州,cured,91
2329,2020/2/22,Henan,河南,confirmed_cases,1271
2330,2020/2/22,Henan,河南,cured,861
2331,2020/2/22,Hubei,湖北,confirmed_cases,64084
2332,2020/2/22,Hubei,湖北,cured,15299
2333,2020/2/22,Hebei,河北,confirmed_cases,311
2334,2020/2/22,Hebei,河北,cured,204
2335,2020/2/22,Fujian,福建,confirmed_cases,293
2336,2020/2/22,Fujian,福建,cured,165
2337,2020/2/22,Heilongjiang,黑龙江,confirmed_cases,480
2338,2020/2/22,Heilongjiang,黑龙江,cured,215
2339,2020/2/22,Hunan,湖南,confirmed_cases,1016
2340,2020/2/22,Hunan,湖南,cured,704
2341,2020/2/22,Hainan,海南,confirmed_cases,168
2342,2020/2/22,Hainan,海南,cured,104
2343,2020/2/22,Jilin,吉林,confirmed_cases,91
2344,2020/2/22,Jilin,吉林,cured,52
2345,2020/2/22,Jiangsu,江苏,confirmed_cases,631
2346,2020/2/22,Jiangsu,江苏,cured,411
2347,2020/2/22,Jiangxi,江西,confirmed_cases,934
2348,2020/2/22,Jiangxi,江西,cured,611
2349,2020/2/22,Liaoning,辽宁,confirmed_cases,121
2350,2020/2/22,Liaoning,辽宁,cured,68
2351,2020/2/22,Inner.Mongoria,内蒙古,confirmed_cases,75
2352,2020/2/22,Inner.Mongoria,内蒙古,cured,22
2353,2020/2/22,Ningxia,宁夏,confirmed_cases,71
2354,2020/2/22,Ningxia,宁夏,cured,48
2355,2020/2/22,Qinghai,青海,confirmed_cases,18
2356,2020/2/22,Qinghai,青海,cured,18
2357,2020/2/22,Sichuan,四川,confirmed_cases,526
2358,2020/2/22,Sichuan,四川,cured,256
2359,2020/2/22,Shandong,山东,confirmed_cases,754
2360,2020/2/22,Shandong,山东,cured,311
2361,2020/2/22,Shanghai,上海,confirmed_cases,335
2362,2020/2/22,Shanghai,上海,cured,227
2363,2020/2/22,Shanxi,山西,confirmed_cases,132
2364,2020/2/22,Shanxi,山西,cured,81
2365,2020/2/22,Shannxi,陕西,confirmed_cases,245
2366,2020/2/22,Shannxi,陕西,cured,140
2367,2020/2/22,Tianjing,天津,confirmed_cases,135
2368,2020/2/22,Tianjing,天津,cured,65
2369,2020/2/22,Taiwan,台湾,confirmed_cases,26
2370,2020/2/22,Taiwan,台湾,cured,2
2371,2020/2/22,Hong.Kong,香港,confirmed_cases,56
2372,2020/2/22,Hong.Kong,香港,cured,0
2373,2020/2/22,Xinjiang,新疆,confirmed_cases,76
2374,2020/2/22,Xinjiang,新疆,cured,25
2375,2020/2/22,Tibet,西藏,confirmed_cases,1
2376,2020/2/22,Tibet,西藏,cured,1
2377,2020/2/22,Yunnan,云南,confirmed_cases,174
2378,2020/2/22,Yunnan,云南,cured,107
2379,2020/2/22,Zhejiang,浙江,confirmed_cases,1205
2380,2020/2/22,Zhejiang,浙江,cured,729
2381,2020/2/23,Anhui,安徽,confirmed_cases,989
2382,2020/2/23,Anhui,安徽,cured,648
2383,2020/2/23,Macao,澳门,confirmed_cases,10
2384,2020/2/23,Macao,澳门,cured,3
2385,2020/2/23,Beijing,北京,confirmed_cases,399
2386,2020/2/23,Beijing,北京,cured,198
2387,2020/2/23,Chongqing,重庆,confirmed_cases,575
2388,2020/2/23,Chongqing,重庆,cured,335
2389,2020/2/23,Guangdong,广东,confirmed_cases,1345
2390,2020/2/23,Guangdong,广东,cured,772
2391,2020/2/23,Gansu,甘肃,confirmed_cases,91
2392,2020/2/23,Gansu,甘肃,cured,78
2393,2020/2/23,Guangxi,广西,confirmed_cases,251
2394,2020/2/23,Guangxi,广西,cured,107
2395,2020/2/23,Guizhou,贵州,confirmed_cases,146
2396,2020/2/23,Guizhou,贵州,cured,102
2397,2020/2/23,Henan,河南,confirmed_cases,1271
2398,2020/2/23,Henan,河南,cured,930
2399,2020/2/23,Hubei,湖北,confirmed_cases,64287
2400,2020/2/23,Hubei,湖北,cured,16738
2401,2020/2/23,Hebei,河北,confirmed_cases,311
2402,2020/2/23,Hebei,河北,cured,221
2403,2020/2/23,Fujian,福建,confirmed_cases,293
2404,2020/2/23,Fujian,福建,cured,174
2405,2020/2/23,Heilongjiang,黑龙江,confirmed_cases,480
2406,2020/2/23,Heilongjiang,黑龙江,cured,224
2407,2020/2/23,Hunan,湖南,confirmed_cases,1016
2408,2020/2/23,Hunan,湖南,cured,721
2409,2020/2/23,Hainan,海南,confirmed_cases,168
2410,2020/2/23,Hainan,海南,cured,106
2411,2020/2/23,Jilin,吉林,confirmed_cases,93
2412,2020/2/23,Jilin,吉林,cured,54
2413,2020/2/23,Jiangsu,江苏,confirmed_cases,631
2414,2020/2/23,Jiangsu,江苏,cured,427
2415,2020/2/23,Jiangxi,江西,confirmed_cases,934
2416,2020/2/23,Jiangxi,江西,cured,645
2417,2020/2/23,Liaoning,辽宁,confirmed_cases,121
2418,2020/2/23,Liaoning,辽宁,cured,73
2419,2020/2/23,Inner.Mongoria,内蒙古,confirmed_cases,75
2420,2020/2/23,Inner.Mongoria,内蒙古,cured,26
2421,2020/2/23,Ningxia,宁夏,confirmed_cases,71
2422,2020/2/23,Ningxia,宁夏,cured,57
2423,2020/2/23,Qinghai,青海,confirmed_cases,18
2424,2020/2/23,Qinghai,青海,cured,18
2425,2020/2/23,Sichuan,四川,confirmed_cases,527
2426,2020/2/23,Sichuan,四川,cured,256
2427,2020/2/23,Shandong,山东,confirmed_cases,755
2428,2020/2/23,Shandong,山东,cured,325
2429,2020/2/23,Shanghai,上海,confirmed_cases,335
2430,2020/2/23,Shanghai,上海,cured,249
2431,2020/2/23,Shanxi,山西,confirmed_cases,132
2432,2020/2/23,Shanxi,山西,cured,88
2433,2020/2/23,Shannxi,陕西,confirmed_cases,245
2434,2020/2/23,Shannxi,陕西,cured,153
2435,2020/2/23,Tianjing,天津,confirmed_cases,135
2436,2020/2/23,Tianjing,天津,cured,81
2437,2020/2/23,Taiwan,台湾,confirmed_cases,28
2438,2020/2/23,Taiwan,台湾,cured,5
2439,2020/2/23,Hong.Kong,香港,confirmed_cases,56
2440,2020/2/23,Hong.Kong,香港,cured,0
2441,2020/2/23,Xinjiang,新疆,confirmed_cases,76
2442,2020/2/23,Xinjiang,新疆,cured,28
2443,2020/2/23,Tibet,西藏,confirmed_cases,1
2444,2020/2/23,Tibet,西藏,cured,1
2445,2020/2/23,Yunnan,云南,confirmed_cases,174
2446,2020/2/23,Yunnan,云南,cured,115
2447,2020/2/23,Zhejiang,浙江,confirmed_cases,1205
2448,2020/2/23,Zhejiang,浙江,cured,765
2449,2020/2/24,Anhui,安徽,confirmed_cases,989
2450,2020/2/24,Anhui,安徽,cured,692
2451,2020/2/24,Macao,澳门,confirmed_cases,10
2452,2020/2/24,Macao,澳门,cured,3
2453,2020/2/24,Beijing,北京,confirmed_cases,400
2454,2020/2/24,Beijing,北京,cured,215
2455,2020/2/24,Chongqing,重庆,confirmed_cases,576
2456,2020/2/24,Chongqing,重庆,cured,349
2457,2020/2/24,Guangdong,广东,confirmed_cases,1347
2458,2020/2/24,Guangdong,广东,cured,805
2459,2020/2/24,Gansu,甘肃,confirmed_cases,91
2460,2020/2/24,Gansu,甘肃,cured,80
2461,2020/2/24,Guangxi,广西,confirmed_cases,252
2462,2020/2/24,Guangxi,广西,cured,129
2463,2020/2/24,Guizhou,贵州,confirmed_cases,146
2464,2020/2/24,Guizhou,贵州,cured,103
2465,2020/2/24,Henan,河南,confirmed_cases,1271
2466,2020/2/24,Henan,河南,cured,989
2467,2020/2/24,Hubei,湖北,confirmed_cases,64786
2468,2020/2/24,Hubei,湖北,cured,18854
2469,2020/2/24,Hebei,河北,confirmed_cases,311
2470,2020/2/24,Hebei,河北,cured,241
2471,2020/2/24,Fujian,福建,confirmed_cases,294
2472,2020/2/24,Fujian,福建,cured,188
2473,2020/2/24,Heilongjiang,黑龙江,confirmed_cases,480
2474,2020/2/24,Heilongjiang,黑龙江,cured,232
2475,2020/2/24,Hunan,湖南,confirmed_cases,1016
2476,2020/2/24,Hunan,湖南,cured,751
2477,2020/2/24,Hainan,海南,confirmed_cases,168
2478,2020/2/24,Hainan,海南,cured,116
2479,2020/2/24,Jilin,吉林,confirmed_cases,93
2480,2020/2/24,Jilin,吉林,cured,60
2481,2020/2/24,Jiangsu,江苏,confirmed_cases,631
2482,2020/2/24,Jiangsu,江苏,cured,458
2483,2020/2/24,Jiangxi,江西,confirmed_cases,934
2484,2020/2/24,Jiangxi,江西,cured,682
2485,2020/2/24,Liaoning,辽宁,confirmed_cases,121
2486,2020/2/24,Liaoning,辽宁,cured,83
2487,2020/2/24,Inner.Mongoria,内蒙古,confirmed_cases,75
2488,2020/2/24,Inner.Mongoria,内蒙古,cured,30
2489,2020/2/24,Ningxia,宁夏,confirmed_cases,71
2490,2020/2/24,Ningxia,宁夏,cured,58
2491,2020/2/24,Qinghai,青海,confirmed_cases,18
2492,2020/2/24,Qinghai,青海,cured,18
2493,2020/2/24,Sichuan,四川,confirmed_cases,529
2494,2020/2/24,Sichuan,四川,cured,278
2495,2020/2/24,Shandong,山东,confirmed_cases,755
2496,2020/2/24,Shandong,山东,cured,343
2497,2020/2/24,Shanghai,上海,confirmed_cases,335
2498,2020/2/24,Shanghai,上海,cured,261
2499,2020/2/24,Shanxi,山西,confirmed_cases,133
2500,2020/2/24,Shanxi,山西,cured,94
2501,2020/2/24,Shannxi,陕西,confirmed_cases,245
2502,2020/2/24,Shannxi,陕西,cured,162
2503,2020/2/24,Tianjing,天津,confirmed_cases,135
2504,2020/2/24,Tianjing,天津,cured,87
2505,2020/2/24,Taiwan,台湾,confirmed_cases,30
2506,2020/2/24,Taiwan,台湾,cured,5
2507,2020/2/24,Hong.Kong,香港,confirmed_cases,56
2508,2020/2/24,Hong.Kong,香港,cured,0
2509,2020/2/24,Xinjiang,新疆,confirmed_cases,76
2510,2020/2/24,Xinjiang,新疆,cured,30
2511,2020/2/24,Tibet,西藏,confirmed_cases,1
2512,2020/2/24,Tibet,西藏,cured,1
2513,2020/2/24,Yunnan,云南,confirmed_cases,174
2514,2020/2/24,Yunnan,云南,cured,124
2515,2020/2/24,Zhejiang,浙江,confirmed_cases,1205
2516,2020/2/24,Zhejiang,浙江,cured,794
2517,2020/2/25,Anhui,安徽,confirmed_cases,989
2518,2020/2/25,Anhui,安徽,cured,727
2519,2020/2/25,Macao,澳门,confirmed_cases,10
2520,2020/2/25,Macao,澳门,cured,3
2521,2020/2/25,Beijing,北京,confirmed_cases,400
2522,2020/2/25,Beijing,北京,cured,235
2523,2020/2/25,Chongqing,重庆,confirmed_cases,576
2524,2020/2/25,Chongqing,重庆,cured,372
2525,2020/2/25,Guangdong,广东,confirmed_cases,1347
2526,2020/2/25,Guangdong,广东,cured,841
2527,2020/2/25,Gansu,甘肃,confirmed_cases,91
2528,2020/2/25,Gansu,甘肃,cured,80
2529,2020/2/25,Guangxi,广西,confirmed_cases,252
2530,2020/2/25,Guangxi,广西,cured,138
2531,2020/2/25,Guizhou,贵州,confirmed_cases,146
2532,2020/2/25,Guizhou,贵州,cured,104
2533,2020/2/25,Henan,河南,confirmed_cases,1271
2534,2020/2/25,Henan,河南,cured,1023
2535,2020/2/25,Hubei,湖北,confirmed_cases,65187
2536,2020/2/25,Hubei,湖北,cured,20912
2537,2020/2/25,Hebei,河北,confirmed_cases,312
2538,2020/2/25,Hebei,河北,cured,248
2539,2020/2/25,Fujian,福建,confirmed_cases,294
2540,2020/2/25,Fujian,福建,cured,205
2541,2020/2/25,Heilongjiang,黑龙江,confirmed_cases,480
2542,2020/2/25,Heilongjiang,黑龙江,cured,254
2543,2020/2/25,Hunan,湖南,confirmed_cases,1016
2544,2020/2/25,Hunan,湖南,cured,779
2545,2020/2/25,Hainan,海南,confirmed_cases,168
2546,2020/2/25,Hainan,海南,cured,124
2547,2020/2/25,Jilin,吉林,confirmed_cases,93
2548,2020/2/25,Jilin,吉林,cured,63
2549,2020/2/25,Jiangsu,江苏,confirmed_cases,631
2550,2020/2/25,Jiangsu,江苏,cured,463
2551,2020/2/25,Jiangxi,江西,confirmed_cases,934
2552,2020/2/25,Jiangxi,江西,cured,719
2553,2020/2/25,Liaoning,辽宁,confirmed_cases,121
2554,2020/2/25,Liaoning,辽宁,cured,88
2555,2020/2/25,Inner.Mongoria,内蒙古,confirmed_cases,75
2556,2020/2/25,Inner.Mongoria,内蒙古,cured,34
2557,2020/2/25,Ningxia,宁夏,confirmed_cases,71
2558,2020/2/25,Ningxia,宁夏,cured,61
2559,2020/2/25,Qinghai,青海,confirmed_cases,18
2560,2020/2/25,Qinghai,青海,cured,18
2561,2020/2/25,Sichuan,四川,confirmed_cases,531
2562,2020/2/25,Sichuan,四川,cured,292
2563,2020/2/25,Shandong,山东,confirmed_cases,756
2564,2020/2/25,Shandong,山东,cured,357
2565,2020/2/25,Shanghai,上海,confirmed_cases,336
2566,2020/2/25,Shanghai,上海,cured,268
2567,2020/2/25,Shanxi,山西,confirmed_cases,133
2568,2020/2/25,Shanxi,山西,cured,98
2569,2020/2/25,Shannxi,陕西,confirmed_cases,245
2570,2020/2/25,Shannxi,陕西,cured,175
2571,2020/2/25,Tianjing,天津,confirmed_cases,135
2572,2020/2/25,Tianjing,天津,cured,91
2573,2020/2/25,Taiwan,台湾,confirmed_cases,31
2574,2020/2/25,Taiwan,台湾,cured,5
2575,2020/2/25,Hong.Kong,香港,confirmed_cases,56
2576,2020/2/25,Hong.Kong,香港,cured,0
2577,2020/2/25,Xinjiang,新疆,confirmed_cases,76
2578,2020/2/25,Xinjiang,新疆,cured,30
2579,2020/2/25,Tibet,西藏,confirmed_cases,1
2580,2020/2/25,Tibet,西藏,cured,1
2581,2020/2/25,Yunnan,云南,confirmed_cases,174
2582,2020/2/25,Yunnan,云南,cured,129
2583,2020/2/25,Zhejiang,浙江,confirmed_cases,1205
2584,2020/2/25,Zhejiang,浙江,cured,814
2585,2020/2/26,Anhui,安徽,confirmed_cases,989
2586,2020/2/26,Anhui,安徽,cured,764
2587,2020/2/26,Macao,澳门,confirmed_cases,10
2588,2020/2/26,Macao,澳门,cured,3
2589,2020/2/26,Beijing,北京,confirmed_cases,410
2590,2020/2/26,Beijing,北京,cured,248
2591,2020/2/26,Chongqing,重庆,confirmed_cases,576
2592,2020/2/26,Chongqing,重庆,cured,384
2593,2020/2/26,Guangdong,广东,confirmed_cases,1347
2594,2020/2/26,Guangdong,广东,cured,873
2595,2020/2/26,Gansu,甘肃,confirmed_cases,91
2596,2020/2/26,Gansu,甘肃,cured,81
2597,2020/2/26,Guangxi,广西,confirmed_cases,252
2598,2020/2/26,Guangxi,广西,cured,159
2599,2020/2/26,Guizhou,贵州,confirmed_cases,146
2600,2020/2/26,Guizhou,贵州,cured,112
2601,2020/2/26,Henan,河南,confirmed_cases,1272
2602,2020/2/26,Henan,河南,cured,1062
2603,2020/2/26,Hubei,湖北,confirmed_cases,65596
2604,2020/2/26,Hubei,湖北,cured,23200
2605,2020/2/26,Hebei,河北,confirmed_cases,317
